,Unnamed: 0,audio_file,cf_detection_number,detection_start,detection_stop,duration,num_bats
165,1,matching_annotaudio_Aditya_2018-08-17_01_83_hp,1.0,0.1384,0.15457200000000001,0.01617200000000002,1
166,2,matching_annotaudio_Aditya_2018-08-17_01_83_hp,2.0,0.16028399999999998,0.17787999999999998,0.017596,1
167,3,matching_annotaudio_Aditya_2018-08-17_01_83_hp,3.0,0.183204,0.196692,0.013488,1
168,4,matching_annotaudio_Aditya_2018-08-17_01_83_hp,4.0,0.250336,0.265356,0.015019999999999978,1
169,0,matching_annotaudio_Aditya_2018-08-17_12_103_hp,0.0,0.085352,0.101228,0.015876,1
170,1,matching_annotaudio_Aditya_2018-08-17_12_103_hp,1.0,0.10699600000000001,0.12230799999999999,0.015311999999999978,1
171,2,matching_annotaudio_Aditya_2018-08-17_12_103_hp,2.0,0.130328,0.141592,0.011263999999999996,1
172,3,matching_annotaudio_Aditya_2018-08-17_12_103_hp,3.0,0.162572,0.17910399999999999,0.01653199999999999,1
173,4,matching_annotaudio_Aditya_2018-08-17_12_103_hp,4.0,0.1854,0.197076,0.011675999999999992,1
174,5,matching_annotaudio_Aditya_2018-08-17_12_103_hp,5.0,0.223536,0.24103200000000002,0.01749600000000001,1
175,6,matching_annotaudio_Aditya_2018-08-17_12_103_hp,6.0,0.247192,0.262776,0.015584000000000015,1
176,0,matching_annotaudio_Aditya_2018-08-17_12_104_hp,0.0,0.048276,0.098772,0.050496,1
177,3,matching_annotaudio_Aditya_2018-08-17_12_104_hp,3.0,0.214932,0.264996,0.050064,1
178,4,matching_annotaudio_Aditya_2018-08-17_12_104_hp,4.0,0.30258,0.350912,0.048331999999999986,1
179,1,matching_annotaudio_Aditya_2018-08-17_12_115_hp,1.0,0.111252,0.167552,0.0563,1
180,2,matching_annotaudio_Aditya_2018-08-17_12_115_hp,2.0,0.193528,0.220592,0.027064000000000005,1
181,3,matching_annotaudio_Aditya_2018-08-17_12_115_hp,3.0,0.22839600000000002,0.25401999999999997,0.025623999999999952,1
182,4,matching_annotaudio_Aditya_2018-08-17_12_115_hp,4.0,0.279052,0.299892,0.02083999999999997,1
183,2,matching_annotaudio_Aditya_2018-08-17_12_116_hp,2.0,0.147752,0.18578,0.038028000000000006,1
184,3,matching_annotaudio_Aditya_2018-08-17_12_116_hp,3.0,0.22796,0.253176,0.025216000000000016,1
185,0,matching_annotaudio_Aditya_2018-08-17_12_118_hp,0.0,0.021088,0.036008,0.01492,1
186,3,matching_annotaudio_Aditya_2018-08-17_12_118_hp,3.0,0.252828,0.29064,0.03781200000000001,1
187,1,matching_annotaudio_Aditya_2018-08-17_12_16_hp,1.0,0.097804,0.11961600000000001,0.021812000000000012,1
188,2,matching_annotaudio_Aditya_2018-08-17_12_16_hp,2.0,0.14516800000000002,0.16153199999999998,0.016363999999999962,1
189,3,matching_annotaudio_Aditya_2018-08-17_12_16_hp,3.0,0.16730799999999998,0.182576,0.015268000000000004,1
190,4,matching_annotaudio_Aditya_2018-08-17_12_16_hp,4.0,0.18874000000000002,0.203736,0.014995999999999982,1
