,ci_has_zero,ci_above_zero,ci_below_zero,perm_pvalue,difference,perm_pvalue_signif,bca_low,bca_high,measurement,fold_number
0,True,False,False,0.5236,1.708984375,False,-5.37109375,4.39453125,random_value,190
0,True,False,False,0.866,-0.244140625,False,-5.37109375,5.859375,random_value,191
0,False,False,True,0.0708,-5.126953125,False,-9.27734375,-2.197265625,random_value,192
0,True,False,False,0.5886,-0.48828125,False,-9.27734375,5.37109375,random_value,193
0,True,False,False,0.055,-1.220703125,False,-8.30078125,0.244140625,random_value,194
0,True,False,False,0.406,-1.953125,False,-9.27734375,3.90625,random_value,195
0,False,True,False,0.0676,3.662109375,False,0.9765625,5.859375,random_value,196
0,True,False,False,0.3958,-0.48828125,False,-11.71875,1.46484375,random_value,197
0,True,False,False,0.6646,0.732421875,False,-4.150390625,3.662109375,random_value,198
0,True,False,False,0.0662,2.9296875,False,-0.9765625,4.8828125,random_value,199
0,True,False,False,0.6694,-0.48828125,False,-5.859375,6.591796875,random_value,200
0,True,False,False,0.6598,-0.732421875,False,-7.32421875,5.37109375,random_value,201
0,True,False,False,0.794,0.48828125,False,-6.8359375,5.37109375,random_value,202
0,True,False,False,0.4712,2.9296875,False,-3.173828125,8.30078125,random_value,203
0,True,False,False,0.7308,0.48828125,False,-4.8828125,5.126953125,random_value,204
0,True,False,False,0.6682,1.708984375,False,-3.41796875,7.8125,random_value,205
0,True,False,False,0.6642,-0.48828125,False,-4.8828125,1.220703125,random_value,206
0,True,False,False,0.6054,-1.46484375,False,-9.27734375,3.41796875,random_value,207
0,False,False,True,0.2026,-3.173828125,False,-4.39453125,-0.732421875,random_value,208
0,True,False,False,0.4632,-1.46484375,False,-6.591796875,3.90625,random_value,209
0,True,False,False,0.7306,0.9765625,False,-2.685546875,4.39453125,random_value,210
0,False,False,True,0.0,-2.9296875,True,-4.39453125,-0.48828125,random_value,211
0,True,False,False,0.866,-0.244140625,False,-1.708984375,4.8828125,random_value,212
0,True,False,False,0.2606,3.173828125,False,-2.197265625,6.103515625,random_value,213
0,True,False,False,0.5886,-4.39453125,False,-8.7890625,1.953125,random_value,214
0,False,False,True,0.0,-5.859375,True,-7.080078125,-3.173828125,random_value,215
0,False,False,True,0.1384,-5.615234375,False,-8.7890625,-3.173828125,random_value,216
0,True,False,False,0.6632,1.220703125,False,-2.9296875,5.126953125,random_value,217
0,True,False,False,0.67,2.685546875,False,-6.8359375,6.34765625,random_value,218
0,True,False,False,0.4692,1.220703125,False,-4.150390625,3.41796875,random_value,219
0,True,False,False,0.7338,-0.732421875,False,-4.8828125,3.90625,random_value,220
0,True,False,False,0.6616,0.244140625,False,-5.37109375,5.37109375,random_value,221
0,True,False,False,0.3988,-1.708984375,False,-6.103515625,0.9765625,random_value,222
0,True,False,False,0.4658,-1.953125,False,-4.8828125,3.173828125,random_value,223
0,True,False,False,0.1944,4.39453125,False,-3.41796875,6.34765625,random_value,224
0,True,False,False,0.4002,2.197265625,False,-3.41796875,4.39453125,random_value,225
0,True,False,False,0.4056,3.90625,False,-8.30078125,10.25390625,random_value,226
0,False,True,False,0.0656,3.90625,False,0.48828125,5.859375,random_value,227
0,True,False,False,0.4552,-2.44140625,False,-7.568359375,2.9296875,random_value,228
0,True,False,False,0.3272,2.685546875,False,-2.9296875,7.32421875,random_value,229
0,True,False,False,0.2658,-2.197265625,False,-5.615234375,0.0,random_value,230
0,True,False,False,0.6016,-1.46484375,False,-8.30078125,4.8828125,random_value,231
0,True,False,False,0.534,-1.708984375,False,-6.8359375,1.46484375,random_value,232
0,True,False,False,0.4672,-2.44140625,False,-8.056640625,1.953125,random_value,233
0,True,False,False,0.3984,3.173828125,False,-4.150390625,6.8359375,random_value,234
0,False,False,True,0.1674,-4.8828125,False,-4.8828125,-4.8828125,random_value,235
0,True,False,False,0.5984,-0.9765625,False,-8.056640625,2.9296875,random_value,236
0,True,False,False,0.7308,-0.244140625,False,-4.39453125,2.685546875,random_value,237
0,True,False,False,0.2632,3.41796875,False,-1.953125,6.591796875,random_value,238
0,True,False,False,0.4648,-1.708984375,False,-4.8828125,1.953125,random_value,239
0,True,False,False,0.658,-0.9765625,False,-7.568359375,5.37109375,random_value,240
0,True,False,False,0.3828,-0.48828125,False,-4.39453125,2.9296875,random_value,241
